date;day;year;interval_0;interval_1;interval_2;interval_3;interval_4;interval_5;interval_6;interval_7;interval_8;interval_9;interval_10;interval_11;interval_12;interval_13;interval_14;interval_15;interval_16;interval_17;interval_18;interval_19;interval_20;interval_21;interval_22;interval_23;interval_24;interval_25;interval_26;interval_27;interval_28;interval_29;interval_30;interval_31;interval_32;interval_33;interval_34;interval_35;interval_36;interval_37;interval_38;interval_39;interval_40;interval_41;interval_42;interval_43;interval_44;interval_45;interval_46;interval_47;total_trips
2012-08-13;monday;2012;1,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;2,0;1,0;3,0;1,0;0,0;2,0;1,0;2,0;1,0;1,0;0,0;3,0;0,0;1,0;2,0;5,0;1,0;1,0;2,0;3,0;0,0;2,0;0,0;3,0;1,0;2,0;3,0;0,0;1,0;0,0;0,0;1,0;2,0;1,0;2,0;54
2012-08-14;tuesday;2012;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;2,0;1,0;3,0;1,0;0,0;0,0;6,0;1,0;1,0;3,0;1,0;2,0;1,0;3,0;4,0;0,0;3,0;1,0;2,0;7,0;2,0;2,0;1,0;0,0;2,0;1,0;1,0;2,0;5,0;3,0;3,0;1,0;2,0;5,0;0,0;1,0;3,0;77
2012-08-15;wednesday;2012;1,0;1,0;0,0;1,0;0,0;1,0;1,0;2,0;1,0;0,0;1,0;0,0;0,0;3,0;0,0;2,0;0,0;1,0;1,0;5,0;2,0;3,0;1,0;4,0;0,0;0,0;1,0;2,0;4,0;1,0;3,0;1,0;0,0;1,0;0,0;1,0;2,0;1,0;4,0;6,0;1,0;3,0;3,0;4,0;1,0;2,0;0,0;1,0;73
2012-08-16;thursday;2012;5,0;1,0;1,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;5,0;0,0;3,0;0,0;2,0;1,0;5,0;2,0;2,0;2,0;3,0;0,0;4,0;1,0;3,0;4,0;1,0;1,0;0,0;1,0;2,0;1,0;2,0;2,0;0,0;2,0;2,0;2,0;2,0;5,0;3,0;2,0;3,0;2,0;0,0;2,0;82
2012-08-17;friday;2012;2,0;2,0;4,0;2,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;3,0;1,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;2,0;0,0;4,0;4,0;1,0;0,0;4,0;1,0;1,0;1,0;0,0;1,0;2,0;1,0;3,0;2,0;0,0;4,0;4,0;3,0;2,0;4,0;4,0;1,0;4,0;6,0;2,0;81
2012-08-18;saturday;2012;4,0;0,0;1,0;3,0;0,0;2,0;1,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;2,0;1,0;0,0;3,0;0,0;2,0;2,0;0,0;3,0;3,0;1,0;2,0;2,0;1,0;3,0;3,0;3,0;2,0;0,0;1,0;2,0;1,0;1,0;2,0;1,0;2,0;3,0;1,0;5,0;0,0;68
2012-08-19;sunday;2012;8,0;1,0;3,0;1,0;2,0;2,0;2,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;0,0;2,0;0,0;3,0;2,0;0,0;2,0;1,0;2,0;1,0;2,0;2,0;2,0;1,0;1,0;0,0;1,0;1,0;4,0;0,0;1,0;4,0;1,0;0,0;3,0;1,0;1,0;0,0;64
2012-08-20;monday;2012;1,0;2,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;1,0;2,0;0,0;3,0;2,0;1,0;2,0;2,0;1,0;2,0;0,0;0,0;3,0;2,0;1,0;4,0;0,0;3,0;2,0;2,0;3,0;3,0;0,0;2,0;3,0;2,0;5,0;2,0;3,0;3,0;0,0;2,0;1,0;3,0;3,0;1,0;75
2012-08-21;tuesday;2012;2,0;2,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;0,0;1,0;1,0;2,0;4,0;7,0;2,0;1,0;2,0;0,0;2,0;2,0;0,0;2,0;0,0;1,0;2,0;1,0;2,0;3,0;1,0;3,0;1,0;1,0;3,0;6,0;3,0;1,0;3,0;3,0;1,0;3,0;3,0;3,0;3,0;82
2012-08-22;wednesday;2012;0,0;1,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;1,0;4,0;1,0;1,0;1,0;1,0;1,0;2,0;2,0;2,0;0,0;3,0;3,0;5,0;1,0;4,0;2,0;3,0;0,0;1,0;1,0;0,0;2,0;3,0;6,0;2,0;4,0;0,0;6,0;4,0;2,0;3,0;5,0;0,0;3,0;85
2012-08-23;thursday;2012;2,0;1,0;2,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;4,0;1,0;5,0;2,0;3,0;3,0;0,0;1,0;3,0;3,0;2,0;1,0;2,0;5,0;3,0;1,0;2,0;2,0;0,0;3,0;2,0;4,0;2,0;2,0;3,0;2,0;6,0;3,0;1,0;2,0;2,0;4,0;5,0;94
2012-08-24;friday;2012;2,0;0,0;0,0;1,0;1,0;3,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;1,0;2,0;0,0;6,0;1,0;2,0;4,0;1,0;4,0;3,0;2,0;3,0;2,0;4,0;2,0;0,0;2,0;3,0;1,0;3,0;3,0;4,0;5,0;6,0;0,0;3,0;6,0;3,0;4,0;3,0;7,0;0,0;100
2012-08-25;saturday;2012;4,0;3,0;0,0;0,0;0,0;3,0;1,0;1,0;2,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;2,0;2,0;0,0;0,0;0,0;1,0;2,0;1,0;3,0;3,0;4,0;1,0;1,0;3,0;0,0;3,0;0,0;1,0;1,0;0,0;1,0;3,0;4,0;0,0;1,0;1,0;2,0;3,0;2,0;1,0;65
2012-08-26;sunday;2012;2,0;3,0;1,0;2,0;1,0;1,0;5,0;0,0;2,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;2,0;3,0;2,0;0,0;4,0;4,0;1,0;2,0;1,0;2,0;0,0;1,0;1,0;3,0;4,0;0,0;1,0;2,0;1,0;1,0;2,0;0,0;1,0;0,0;3,0;0,0;2,0;2,0;2,0;0,0;67
2012-08-27;monday;2012;1,0;2,0;1,0;0,0;0,0;0,0;2,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;2,0;1,0;3,0;2,0;3,0;0,0;1,0;2,0;3,0;2,0;3,0;2,0;0,0;0,0;2,0;2,0;1,0;2,0;1,0;4,0;4,0;2,0;2,0;2,0;4,0;5,0;3,0;0,0;3,0;2,0;0,0;1,0;2,0;76
2012-08-28;tuesday;2012;2,0;2,0;2,0;1,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;0,0;3,0;0,0;2,0;3,0;0,0;3,0;1,0;5,0;5,0;0,0;0,0;0,0;1,0;2,0;1,0;1,0;2,0;1,0;2,0;2,0;1,0;2,0;2,0;6,0;5,0;3,0;3,0;3,0;0,0;2,0;3,0;3,0;2,0;80
2012-08-29;wednesday;2012;3,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;2,0;1,0;4,0;6,0;6,0;1,0;3,0;0,0;2,0;1,0;1,0;1,0;2,0;2,0;0,0;2,0;2,0;1,0;1,0;0,0;2,0;2,0;1,0;2,0;2,0;1,0;2,0;3,0;3,0;1,0;1,0;3,0;5,0;0,0;0,0;72
2012-08-30;thursday;2012;3,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;2,0;1,0;1,0;0,0;6,0;1,0;5,0;2,0;1,0;0,0;0,0;0,0;0,0;1,0;4,0;3,0;3,0;0,0;1,0;2,0;0,0;2,0;1,0;1,0;3,0;5,0;7,0;3,0;3,0;1,0;2,0;2,0;1,0;4,0;3,0;1,0;80
2012-08-31;friday;2012;2,0;2,0;1,0;1,0;2,0;1,0;1,0;0,0;0,0;2,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;2,0;2,0;2,0;2,0;0,0;1,0;1,0;2,0;0,0;2,0;1,0;3,0;1,0;2,0;3,0;3,0;2,0;0,0;2,0;1,0;2,0;2,0;1,0;3,0;3,0;2,0;4,0;1,0;2,0;3,0;3,0;73
2012-09-01;saturday;2012;4,0;2,0;3,0;3,0;1,0;1,0;1,0;1,0;1,0;2,0;0,0;1,0;0,0;0,0;0,0;1,0;2,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;2,0;3,0;3,0;1,0;0,0;3,0;0,0;4,0;2,0;2,0;2,0;4,0;3,0;4,0;1,0;3,0;2,0;2,0;3,0;2,0;0,0;0,0;3,0;1,0;76
2012-09-02;sunday;2012;3,0;2,0;2,0;2,0;2,0;0,0;1,0;2,0;4,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;3,0;1,0;1,0;1,0;0,0;0,0;3,0;1,0;1,0;2,0;4,0;4,0;0,0;0,0;2,0;3,0;1,0;0,0;0,0;1,0;1,0;0,0;4,0;5,0;2,0;1,0;2,0;1,0;2,0;3,0;1,0;70
2012-09-03;monday;2012;1,0;2,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;2,0;0,0;2,0;1,0;0,0;0,0;0,0;3,0;3,0;2,0;5,0;2,0;1,0;1,0;0,0;2,0;2,0;1,0;0,0;2,0;1,0;1,0;2,0;4,0;3,0;2,0;2,0;4,0;2,0;2,0;2,0;1,0;60
2012-09-04;tuesday;2012;1,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;1,0;2,0;6,0;2,0;0,0;3,0;2,0;1,0;2,0;1,0;1,0;0,0;5,0;2,0;1,0;1,0;2,0;1,0;1,0;1,0;1,0;2,0;1,0;2,0;1,0;1,0;9,0;2,0;3,0;4,0;0,0;3,0;1,0;71
2012-09-05;wednesday;2012;3,0;2,0;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;3,0;4,0;1,0;4,0;1,0;7,0;3,0;4,0;1,0;3,0;2,0;3,0;2,0;2,0;0,0;1,0;2,0;1,0;4,0;3,0;4,0;4,0;2,0;1,0;3,0;4,0;4,0;3,0;3,0;3,0;2,0;2,0;0,0;1,0;97
2012-09-06;thursday;2012;1,0;0,0;0,0;2,0;0,0;1,0;1,0;1,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;3,0;4,0;3,0;3,0;5,0;2,0;0,0;3,0;3,0;3,0;6,0;1,0;4,0;3,0;2,0;2,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;4,0;0,0;3,0;3,0;2,0;4,0;2,0;2,0;4,0;0,0;83
2012-09-07;friday;2012;2,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;4,0;3,0;5,0;1,0;4,0;0,0;0,0;3,0;2,0;2,0;1,0;2,0;1,0;0,0;3,0;1,0;3,0;1,0;2,0;5,0;4,0;3,0;4,0;3,0;3,0;1,0;2,0;2,0;2,0;2,0;2,0;3,0;83
2012-09-08;saturday;2012;1,0;2,0;4,0;0,0;1,0;1,0;1,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;1,0;3,0;4,0;2,0;0,0;3,0;3,0;4,0;1,0;1,0;1,0;5,0;3,0;3,0;2,0;0,0;3,0;1,0;5,0;2,0;3,0;3,0;1,0;2,0;3,0;2,0;2,0;5,0;4,0;1,0;89
2012-09-09;sunday;2012;2,0;2,0;5,0;3,0;0,0;3,0;3,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;3,0;0,0;2,0;1,0;4,0;5,0;2,0;0,0;1,0;2,0;3,0;2,0;1,0;2,0;0,0;1,0;0,0;0,0;2,0;0,0;3,0;0,0;3,0;2,0;4,0;4,0;1,0;2,0;0,0;1,0;2,0;73
2012-09-10;monday;2012;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;3,0;3,0;2,0;2,0;5,0;2,0;3,0;3,0;0,0;4,0;2,0;1,0;3,0;0,0;4,0;2,0;4,0;2,0;1,0;1,0;1,0;3,0;1,0;3,0;2,0;1,0;3,0;1,0;1,0;0,0;0,0;2,0;1,0;1,0;70
2012-09-11;tuesday;2012;1,0;0,0;0,0;2,0;0,0;0,0;2,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;1,0;1,0;7,0;1,0;2,0;1,0;5,0;4,0;1,0;1,0;3,0;3,0;4,0;1,0;1,0;4,0;3,0;1,0;1,0;0,0;3,0;1,0;8,0;0,0;4,0;1,0;0,0;4,0;1,0;1,0;3,0;3,0;1,0;83
2012-09-12;wednesday;2012;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;3,0;1,0;3,0;4,0;2,0;4,0;3,0;1,0;1,0;2,0;6,0;1,0;3,0;3,0;1,0;3,0;2,0;1,0;3,0;1,0;3,0;2,0;2,0;1,0;2,0;4,0;1,0;5,0;2,0;1,0;3,0;4,0;4,0;1,0;87
2012-09-13;thursday;2012;4,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;2,0;2,0;2,0;4,0;2,0;1,0;5,0;2,0;1,0;1,0;3,0;5,0;4,0;2,0;2,0;1,0;0,0;1,0;1,0;0,0;2,0;2,0;2,0;0,0;1,0;7,0;1,0;1,0;3,0;1,0;4,0;3,0;5,0;2,0;0,0;83
2012-09-14;friday;2012;7,0;1,0;5,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;3,0;2,0;4,0;3,0;0,0;4,0;0,0;1,0;2,0;4,0;0,0;3,0;1,0;1,0;1,0;2,0;1,0;5,0;2,0;1,0;4,0;2,0;7,0;4,0;2,0;5,0;2,0;2,0;1,0;2,0;0,0;3,0;2,0;3,0;2,0;96
2012-09-15;saturday;2012;3,0;2,0;1,0;5,0;2,0;1,0;2,0;3,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;2,0;1,0;2,0;2,0;4,0;4,0;0,0;2,0;1,0;0,0;1,0;4,0;0,0;2,0;4,0;2,0;0,0;3,0;1,0;3,0;4,0;2,0;2,0;0,0;5,0;2,0;4,0;83
2012-09-16;sunday;2012;3,0;1,0;4,0;1,0;1,0;2,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;2,0;1,0;1,0;1,0;1,0;2,0;1,0;3,0;3,0;3,0;2,0;3,0;1,0;1,0;1,0;1,0;2,0;3,0;5,0;1,0;3,0;2,0;1,0;1,0;3,0;2,0;1,0;1,0;1,0;2,0;71
2012-09-17;monday;2012;0,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;2,0;2,0;1,0;4,0;0,0;3,0;1,0;0,0;2,0;2,0;1,0;2,0;0,0;0,0;0,0;3,0;3,0;1,0;1,0;1,0;0,0;3,0;2,0;4,0;1,0;7,0;1,0;1,0;0,0;5,0;2,0;1,0;2,0;64
2012-09-18;tuesday;2012;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;1,0;0,0;0,0;3,0;4,0;2,0;4,0;2,0;0,0;0,0;2,0;0,0;3,0;4,0;2,0;2,0;0,0;3,0;3,0;3,0;3,0;4,0;1,0;7,0;3,0;1,0;5,0;0,0;2,0;3,0;1,0;76
2012-09-19;wednesday;2012;0,0;2,0;1,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;4,0;2,0;4,0;0,0;3,0;2,0;3,0;1,0;2,0;3,0;2,0;2,0;3,0;3,0;4,0;0,0;1,0;1,0;0,0;2,0;4,0;5,0;0,0;5,0;7,0;5,0;4,0;3,0;2,0;5,0;2,0;1,0;1,0;94
2012-09-20;thursday;2012;2,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;2,0;0,0;2,0;0,0;2,0;6,0;2,0;2,0;3,0;1,0;3,0;3,0;3,0;3,0;1,0;3,0;2,0;1,0;0,0;4,0;5,0;3,0;3,0;1,0;2,0;0,0;1,0;4,0;2,0;6,0;6,0;4,0;2,0;0,0;2,0;3,0;2,0;94
2012-09-21;friday;2012;3,0;1,0;1,0;2,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;2,0;2,0;0,0;4,0;3,0;2,0;2,0;4,0;2,0;3,0;1,0;3,0;2,0;4,0;1,0;1,0;4,0;1,0;1,0;3,0;3,0;4,0;2,0;1,0;3,0;1,0;1,0;3,0;5,0;1,0;2,0;84
2012-09-22;saturday;2012;2,0;2,0;1,0;3,0;1,0;2,0;1,0;2,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;3,0;1,0;1,0;4,0;1,0;2,0;4,0;0,0;1,0;2,0;1,0;1,0;4,0;1,0;2,0;5,0;1,0;4,0;3,0;4,0;4,0;2,0;1,0;1,0;2,0;5,0;0,0;2,0;2,0;82
2012-09-23;sunday;2012;2,0;3,0;1,0;6,0;1,0;1,0;3,0;2,0;1,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;1,0;1,0;1,0;1,0;2,0;0,0;3,0;1,0;4,0;3,0;2,0;2,0;2,0;2,0;1,0;3,0;1,0;0,0;3,0;2,0;4,0;1,0;2,0;1,0;2,0;3,0;4,0;1,0;2,0;0,0;2,0;1,0;81
2012-09-24;monday;2012;0,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;0,0;1,0;1,0;4,0;3,0;2,0;3,0;2,0;2,0;1,0;1,0;1,0;0,0;1,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;3,0;2,0;1,0;5,0;2,0;0,0;1,0;2,0;2,0;1,0;0,0;49
2012-09-25;tuesday;2012;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;1,0;2,0;2,0;1,0;0,0;3,0;2,0;3,0;0,0;1,0;2,0;2,0;3,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;1,0;2,0;4,0;2,0;4,0;3,0;2,0;2,0;4,0;1,0;2,0;2,0;0,0;1,0;4,0;1,0;68
2012-09-26;wednesday;2012;2,0;1,0;0,0;3,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;5,0;1,0;1,0;3,0;0,0;2,0;4,0;1,0;1,0;2,0;2,0;1,0;3,0;2,0;0,0;1,0;1,0;1,0;1,0;1,0;0,0;1,0;1,0;5,0;5,0;0,0;2,0;3,0;1,0;1,0;1,0;2,0;2,0;66
2012-09-27;thursday;2012;3,0;4,0;2,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;1,0;2,0;2,0;4,0;2,0;2,0;2,0;1,0;2,0;2,0;2,0;0,0;0,0;0,0;0,0;4,0;1,0;2,0;2,0;3,0;6,0;2,0;5,0;1,0;0,0;2,0;5,0;6,0;2,0;3,0;1,0;82
2012-09-28;friday;2012;3,0;3,0;0,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;3,0;4,0;4,0;1,0;3,0;0,0;3,0;0,0;5,0;2,0;1,0;2,0;2,0;2,0;2,0;0,0;1,0;1,0;2,0;1,0;2,0;2,0;3,0;3,0;7,0;5,0;3,0;5,0;1,0;3,0;5,0;3,0;4,0;3,0;98
2012-09-29;saturday;2012;0,0;2,0;3,0;3,0;3,0;2,0;3,0;3,0;4,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;3,0;3,0;1,0;3,0;2,0;2,0;3,0;3,0;0,0;3,0;4,0;0,0;1,0;2,0;2,0;1,0;0,0;1,0;0,0;2,0;2,0;6,0;7,0;3,0;3,0;2,0;3,0;2,0;5,0;2,0;6,0;103
2012-09-30;sunday;2012;3,0;6,0;2,0;2,0;1,0;2,0;0,0;3,0;1,0;2,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;1,0;1,0;3,0;3,0;2,0;5,0;2,0;3,0;3,0;1,0;2,0;2,0;3,0;4,0;1,0;2,0;5,0;3,0;2,0;3,0;1,0;3,0;1,0;2,0;0,0;0,0;0,0;85
2012-10-01;monday;2012;0,0;2,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;3,0;2,0;1,0;1,0;3,0;0,0;0,0;1,0;0,0;4,0;0,0;2,0;6,0;2,0;3,0;1,0;3,0;2,0;1,0;2,0;1,0;1,0;6,0;5,0;2,0;1,0;4,0;4,0;1,0;3,0;2,0;1,0;1,0;75
2012-10-02;tuesday;2012;4,0;2,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;3,0;1,0;2,0;3,0;1,0;1,0;1,0;0,0;0,0;2,0;1,0;4,0;2,0;1,0;3,0;2,0;1,0;0,0;1,0;0,0;2,0;3,0;0,0;1,0;5,0;1,0;3,0;3,0;1,0;1,0;1,0;1,0;1,0;4,0;65
2012-10-03;wednesday;2012;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;2,0;2,0;2,0;2,0;3,0;3,0;2,0;1,0;3,0;4,0;3,0;0,0;3,0;1,0;1,0;2,0;2,0;1,0;0,0;1,0;2,0;3,0;3,0;4,0;2,0;3,0;3,0;0,0;2,0;7,0;4,0;1,0;1,0;2,0;4,0;1,0;83
2012-10-04;thursday;2012;2,0;2,0;1,0;0,0;0,0;0,0;0,0;0,0;1,0;1,0;0,0;1,0;0,0;2,0;1,0;1,0;2,0;4,0;2,0;3,0;3,0;5,0;4,0;0,0;1,0;5,0;2,0;3,0;0,0;1,0;2,0;1,0;1,0;2,0;0,0;2,0;2,0;3,0;4,0;1,0;2,0;3,0;1,0;4,0;2,0;1,0;4,0;0,0;82
2012-10-05;friday;2012;1,0;0,0;1,0;2,0;0,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;0,0;3,0;3,0;2,0;0,0;1,0;3,0;1,0;2,0;2,0;2,0;5,0;4,0;0,0;2,0;1,0;3,0;0,0;1,0;2,0;2,0;6,0;2,0;1,0;3,0;3,0;2,0;3,0;4,0;1,0;1,0;3,0;1,0;2,0;2,0;1,0;81
2012-10-06;saturday;2012;0,0;3,0;2,0;3,0;4,0;1,0;2,0;2,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;2,0;3,0;2,0;1,0;0,0;1,0;7,0;2,0;2,0;2,0;4,0;2,0;2,0;1,0;0,0;0,0;2,0;2,0;3,0;3,0;2,0;2,0;6,0;4,0;3,0;3,0;2,0;1,0;7,0;93
2012-10-07;sunday;2012;2,0;6,0;1,0;7,0;1,0;2,0;2,0;0,0;0,0;0,0;1,0;0,0;1,0;1,0;0,0;1,0;1,0;1,0;0,0;0,0;2,0;1,0;1,0;2,0;4,0;1,0;1,0;1,0;2,0;3,0;1,0;0,0;1,0;1,0;2,0;3,0;0,0;3,0;2,0;0,0;0,0;1,0;1,0;0,0;6,0;2,0;1,0;6,0;75
2012-10-08;monday;2012;1,0;0,0;1,0;0,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;0,0;3,0;0,0;2,0;3,0;4,0;4,0;1,0;3,0;3,0;1,0;0,0;1,0;0,0;1,0;0,0;4,0;2,0;1,0;2,0;1,0;3,0;1,0;0,0;1,0;2,0;4,0;1,0;0,0;1,0;3,0;3,0;1,0;2,0;64
2012-10-09;tuesday;2012;1,0;0,0;0,0;1,0;0,0;1,0;0,0;0,0;1,0;0,0;1,0;1,0;1,0;2,0;1,0;3,0;7,0;3,0;3,0;0,0;3,0;6,0;2,0;4,0;0,0;1,0;1,0;3,0;4,0;0,0;1,0;0,0;1,0;0,0;1,0;2,0;2,0;6,0;5,0;2,0;2,0;3,0;5,0;4,0;2,0;1,0;2,0;2,0;91
2012-10-10;wednesday;2012;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;1,0;0,0;2,0;2,0;2,0;4,0;5,0;3,0;3,0;2,0;1,0;7,0;7,0;2,0;6,0;0,0;3,0;1,0;3,0;2,0;2,0;2,0;0,0;3,0;4,0;3,0;1,0;3,0;6,0;2,0;2,0;2,0;4,0;5,0;0,0;2,0;1,0;2,0;101
2012-10-11;thursday;2012;1,0;2,0;0,0;1,0;1,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;1,0;6,0;2,0;4,0;3,0;1,0;1,0;2,0;1,0;3,0;2,0;4,0;6,0;2,0;3,0;3,0;4,0;1,0;1,0;1,0;1,0;1,0;2,0;1,0;1,0;5,0;5,0;2,0;5,0;1,0;2,0;3,0;3,0;3,0;95
2012-10-12;friday;2012;0,0;2,0;1,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;1,0;3,0;0,0;3,0;3,0;2,0;5,0;5,0;4,0;3,0;4,0;1,0;0,0;0,0;1,0;1,0;0,0;0,0;2,0;0,0;2,0;2,0;2,0;3,0;3,0;2,0;5,0;2,0;2,0;4,0;2,0;5,0;2,0;2,0;5,0;5,0;92
2012-10-13;saturday;2012;2,0;2,0;0,0;4,0;2,0;0,0;1,0;2,0;0,0;0,0;2,0;0,0;0,0;0,0;1,0;1,0;1,0;0,0;2,0;1,0;0,0;2,0;4,0;2,0;0,0;1,0;1,0;4,0;1,0;1,0;3,0;1,0;5,0;1,0;3,0;3,0;0,0;3,0;3,0;3,0;1,0;1,0;1,0;3,0;3,0;1,0;4,0;5,0;81
2012-10-14;sunday;2012;3,0;0,0;2,0;0,0;2,0;6,0;1,0;2,0;2,0;1,0;0,0;0,0;0,0;0,0;2,0;1,0;0,0;1,0;2,0;1,0;3,0;4,0;4,0;5,0;3,0;0,0;2,0;3,0;1,0;2,0;0,0;1,0;4,0;2,0;1,0;2,0;3,0;1,0;4,0;3,0;0,0;1,0;2,0;0,0;2,0;0,0;3,0;1,0;83
2012-10-15;monday;2012;2,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;0,0;1,0;1,0;3,0;0,0;2,0;2,0;3,0;4,0;3,0;1,0;2,0;4,0;1,0;1,0;1,0;4,0;1,0;1,0;3,0;4,0;1,0;2,0;2,0;0,0;1,0;2,0;2,0;3,0;0,0;0,0;2,0;1,0;1,0;3,0;2,0;0,0;70
2012-10-16;tuesday;2012;0,0;0,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;2,0;1,0;2,0;1,0;1,0;2,0;2,0;2,0;3,0;4,0;4,0;1,0;2,0;1,0;1,0;0,0;0,0;2,0;1,0;2,0;1,0;4,0;4,0;1,0;2,0;4,0;2,0;1,0;3,0;0,0;3,0;2,0;2,0;0,0;2,0;68
2012-10-17;wednesday;2012;0,0;0,0;0,0;0,0;1,0;1,0;0,0;0,0;1,0;0,0;0,0;1,0;1,0;0,0;2,0;1,0;2,0;0,0;2,0;4,0;2,0;7,0;2,0;3,0;3,0;6,0;1,0;0,0;1,0;1,0;4,0;1,0;1,0;1,0;0,0;2,0;0,0;2,0;7,0;1,0;2,0;4,0;3,0;5,0;2,0;5,0;2,0;2,0;86
